,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,64769000.0,19828000.0,12243000.0,7298000.0,4558000.0,14136000.0,14380000.0,25013000.0,56865000.0,24622000.0,110988000.0,86478000.0,59522000.0,51490000.0,48820000.0
revenue,0.0,27725000.0,31124000.0,7690000.0,8860000.0,12067000.0,13619000.0,16570000.0,57086000.0,35013000.0,10867000.0,11464000.0,30456000.0,35089000.0,38461000.0
net_income,0.0,-28279000.0,-5927000.0,-270000.0,-402000.0,37403000.0,1017000.0,1138000.0,-38148000.0,-12294000.0,-3142000.0,979000.0,5401000.0,12484000.0,30664000.0
long_term_assets,0.0,0.0,14287000.0,15790000.0,1740000.0,30391000.0,26917000.0,36481000.0,9737000.0,3895000.0,10170000.0,17888000.0,21780000.0,22197000.0,29790000.0
eps_diluted,0.0,0.0,0.0,-0.01,-0.01,1.26,0.04,0.04,-1.32,-0.42,-0.1,0.03,0.19,0.39,0.92
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968000.0,855000.0,2197000.0,1931000.0,762000.0,0.0
