,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-2482000.0,-21130000.0,-36410000.0,-684000.0,-29491000.0,-20409000.0,-44501000.0,-14389000.0,-14940000.0,-8222000.0
cash_and_equiv,300000.0,437000.0,1240000.0,5097000.0,1350000.0,6227000.0,270000.0,424000.0,0.0,0.0
long_term_debt,88292000.0,55747000.0,101145000.0,100005000.0,95366000.0,113803000.0,118147000.0,229355000.0,234168000.0,239566000.0
long_term_assets,13949000.0,11230000.0,61696000.0,59490000.0,45791000.0,41942000.0,14087000.0,17606000.0,7497000.0,5774000.0
depreication,1624000.0,1425000.0,1480000.0,3008000.0,3170000.0,2575000.0,1713000.0,1137000.0,457000.0,168000.0
eps_diluted,0.0,0.0,-0.15,-0.09,-0.12,-0.09,-0.18,-0.06,-0.06,-0.03
revenue,0.0,0.0,0.0,0.0,85501000.0,73291000.0,73460000.0,66349000.0,0.0,0.0
