,2020,2021,2022
revenue,547700000.0,768400000.0,794100000.0
cash_and_equiv,3000000.0,5400000.0,35100000.0
depreication,150700000.0,140700000.0,267300000.0
long_term_debt,0.0,481800000.0,1403100000.0
long_term_assets,0.0,412900000.0,2068200000.0
net_income,0.0,0.0,40900000.0
eps_diluted,0.0,0.0,0.82
