,2017,2018,2019,2020,2021,2022
revenue,12298015.0,20050776.0,24189803.0,25837917.0,62113181.0,67029934.0
net_income,-2577395.0,-3895873.0,-8350573.0,-5073695.0,-875667.0,-15277909.0
long_term_assets,669517.0,1799459.0,3409487.0,2915271.0,14675145.0,27508015.0
depreication,75605.0,154136.0,266476.0,258440.0,495276.0,1483065.0
cash_and_equiv,0.0,1178852.0,1178852.0,184469.0,34592190.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,-0.09,-1.44
