,2020,2021,2022,2023
revenue,62470821.0,25812556.0,107840245.0,122286530.0
net_income,9479197.0,1183071.0,13076627.0,2539201.0
eps_diluted,0.25,0.02,0.22,0.04
depreication,8410399.0,4955036.0,19022131.0,22074897.0
cash_and_equiv,0.0,9209920.0,17814292.0,14902076.0
long_term_debt,0.0,237910880.0,310920945.0,366037217.0
long_term_assets,0.0,590201361.0,624827971.0,687277808.0
