,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,19043000.0,9588000.0,10757000.0,9851000.0,30171000.0,20202000.0,0.0,34187000.0,22063000.0,27349000.0,45277000.0
net_income,0.0,-5236000.0,-2597000.0,-4714000.0,-11475000.0,-22934000.0,-38551000.0,-161354000.0,-51015000.0,-90865000.0,-86908000.0
long_term_assets,0.0,0.0,1043000.0,7552000.0,37529000.0,43288000.0,96067000.0,14494000.0,13291000.0,46179000.0,23046000.0
depreication,0.0,0.0,0.0,90000.0,120000.0,402000.0,1879000.0,6409000.0,1324000.0,923000.0,797000.0
revenue,0.0,0.0,0.0,0.0,0.0,999000.0,3669000.0,4227000.0,6482000.0,6761000.0,29752000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,-1.2,-1.6,-1.33
