,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,376800000.0,317500000.0,227400000.0,290500000.0,199700000.0,312400000.0,466200000.0,283800000.0,355300000.0,480400000.0,397900000.0,288000000.0
net_income,0.0,220100000.0,32300000.0,175200000.0,153900000.0,229100000.0,273300000.0,434900000.0,401800000.0,314300000.0,483000000.0,458000000.0
eps_diluted,0.0,2.29,0.34,1.8,1.59,2.36,2.85,4.54,4.26,3.39,5.34,5.19
depreication,0.0,53700000.0,45700000.0,44200000.0,48800000.0,61400000.0,61600000.0,82300000.0,78100000.0,78000000.0,79200000.0,95100000.0
long_term_debt,0.0,0.0,1762500000.0,1747500000.0,1904600000.0,1845200000.0,1903100000.0,1930300000.0,1934600000.0,1950900000.0,2043300000.0,2798100000.0
long_term_assets,0.0,0.0,1053800000.0,1014200000.0,1527900000.0,1418100000.0,1509300000.0,1878600000.0,1965400000.0,1924400000.0,1933400000.0,2776600000.0
revenue,0.0,0.0,0.0,0.0,2068100000.0,2238000000.0,2408200000.0,2731700000.0,2854000000.0,2719900000.0,2867400000.0,3271900000.0
