,2020,2021,2022
revenue,23704000.0,59597000.0,70147000.0
net_income,-31674000.0,-94331000.0,-50988000.0
eps_diluted,-2.13,-2.89,-0.44
cash_and_equiv,32479000.0,214601000.0,108091000.0
long_term_assets,10983000.0,28095000.0,244000.0
depreication,4447000.0,7799000.0,17942000.0
