,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,0.0,10845.0,1063350.0,3947000.0,209340000.0,29317000.0,84706000.0,60111000.0,12066000
net_income,0.0,0.0,-11905.0,-463.0,371056.0,-51816000.0,-21601000.0,2641000.0,-5229000.0,-206789000
long_term_debt,0.0,0.0,334500.0,134047.0,10650000.0,94848000.0,155895000.0,124522000.0,119416000.0,83129000
long_term_assets,0.0,0.0,322750.0,250256735.0,4026000.0,7108000.0,137856000.0,137178000.0,186093000.0,24541000
revenue,0.0,0.0,0.0,5650000.0,22911000.0,69273000.0,43100000.0,46845000.0,182194000.0,111801000
depreication,0.0,0.0,0.0,267000.0,723000.0,1223000.0,15774000.0,8377000.0,12429000.0,13296000
eps_diluted,0.0,0.0,0.0,0.0,0.0,-3.29,-0.28,0.02,-0.87,-23
