,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,40576000.0,102844000.0,-9923000.0,-20788000.0,-12816000.0,21665000.0,31114000.0,28501000.0,-24207000.0,-67384000,-267605000.0,-322835000.0,-215384000.0
eps_diluted,1.55,3.93,-0.7,-1.44,-0.79,1.16,1.65,1.53,-1.36,-4,-15.82,-18.94,-12.53
cash_and_equiv,294450000.0,361745000.0,270555000.0,184370000.0,267270000.0,378243000.0,480092000.0,515952000.0,264980000.0,359536000,438438000.0,248010000.0,186875000.0
long_term_assets,0.0,998267000.0,1035505000.0,1107422000.0,1071632000.0,1114811000.0,1195521000.0,1298907000.0,1374421000.0,1433312000,1352215000.0,1231596000.0,1017880000.0
depreication,0.0,124074000.0,122731000.0,111028000.0,112580000.0,114427000.0,122660000.0,138088000.0,146698000.0,151953000,154229000.0,139008000.0,122476000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
