,2019,2020,2021,2022
revenue,77595000.0,72299000.0,192433000.0,64113000.0
net_income,32110.0,-54032000.0,-106606000.0,-35473000.0
eps_diluted,-3.31,-2.03,-1.14,-0.36
cash_and_equiv,4179000.0,196046000.0,315741000.0,215060000.0
long_term_debt,106923000.0,79709000.0,777857000.0,957404000.0
long_term_assets,38294000.0,52586000.0,433683000.0,438422000.0
depreication,7377000.0,6644000.0,16386000.0,27930000.0
