,2018,2019,2020,2021,2022
revenue,91865000.0,118326000.0,111283000.0,211280000.0,310482000.0
net_income,615364.0,10807000.0,-12599000.0,-7700000.0,-29214000.0
eps_diluted,0.46,0.49,-0.28,-0.13,-0.42
cash_and_equiv,1011224.0,42189000.0,112745000.0,144364000.0,256729000.0
long_term_assets,221158467.0,5516000.0,32519000.0,63955000.0,88020000.0
depreication,1312000.0,2311000.0,2672000.0,5049000.0,6626000.0
