,2020,2021,2022
net_income,-1104.0,-31338000.0,-78299000.0
cash_and_equiv,172854.0,105125000.0,203037000.0
long_term_assets,37042.0,14631000.0,26646000.0
revenue,0.0,0.0,145877000.0
eps_diluted,0.0,-2.45,-0.64
depreication,0.0,2320000.0,7743000.0
