,2018,2019,2020,2021,2022
revenue,590540.0,719851.0,1374420.0,748948.0,321049.0
net_income,119012.0,-1458169.0,-2043108.0,-3141753.0,-5693612.0
eps_diluted,0.02,-0.18,-0.18,-0.25,-0.31
long_term_assets,78181.0,574969.0,1089556.0,956491.0,1625439.0
depreication,3400.0,5341.0,111311.0,166535.0,174279.0
cash_and_equiv,0.0,0.0,0.0,2600000.0,2400000.0
