,2018,2019,2020,2021,2022
cash_and_equiv,92804.0,26794.0,111893000.0,379702000.0,78450000.0
revenue,0.0,62017000.0,61275000.0,79585000.0,52008000.0
net_income,0.0,-27137000.0,-35103000.0,-113056000.0,-302209000.0
eps_diluted,0.0,-0.45,-0.56,-0.64,-0.93
long_term_assets,0.0,138999.0,361705263.0,0.0,0.0
depreication,0.0,1880000.0,5815000.0,10321000.0,16019000.0
