,2019,2021,2022
revenue,1384065000.0,1495105000.0,1787645000.0
net_income,-76516000.0,-57050000.0,-662034000.0
depreication,14317000.0,17027000.0,21313000.0
cash_and_equiv,0.0,137345000.0,19217000.0
long_term_debt,0.0,1433813000.0,1616779000.0
long_term_assets,0.0,1503372000.0,1442009000.0
eps_diluted,0.0,0.0,-3.57
