,2017,2018,2019,2020,2021,2022
net_income,-4480000.0,-46867000.0,-90034000.0,-163013000.0,-46810000.0,-74412000.0
cash_and_equiv,0.0,93162000.0,109892000.0,102562000.0,146256000.0,53922000.0
long_term_debt,212748000.0,5276000.0,97947000.0,180248000.0,128885000.0,118388000.0
long_term_assets,79409000.0,77505000.0,88245000.0,81456000.0,78684000.0,77181000.0
depreication,218000.0,9000.0,4132000.0,7027000.0,5622000.0,3722000.0
revenue,0.0,0.0,34925000.0,56540000.0,99673000.0,148616000.0
eps_diluted,0.0,0.0,0.0,-4.83,-0.94,-1.33
