,2015,2016,2017,2018,2019,2020,2021,2022
revenue,17230000.0,5178000.0,5856000.0,6658000.0,110406000.0,78014000.0,105622000.0,99497000.0
net_income,-22971000.0,-4932000.0,-1064000.0,-7981000.0,-40619000.0,-81706000.0,-23013000.0,-43700000.0
depreication,860000.0,654000.0,574000.0,1340000.0,2040000.0,4804000.0,4854000.0,4463000.0
cash_and_equiv,0.0,11906000.0,23545000.0,6739000.0,15666000.0,34297000.0,30876000.0,11569000.0
long_term_debt,0.0,26051000.0,19317000.0,80966000.0,109402000.0,68691000.0,112045000.0,109598000.0
long_term_assets,0.0,1559000.0,1238000.0,50525000.0,91424000.0,45121000.0,46873000.0,41370000.0
eps_diluted,0.0,0.0,0.0,-3.16,-4.77,-2.33,-0.42,-0.66
