,2020,2021,2022
revenue,967000000.0,1386000000.0,1869000000.0
net_income,-196000000.0,-75000000.0,-82000000.0
eps_diluted,-0.26,-0.1,-0.11
depreication,13000000.0,17000000.0,23000000.0
cash_and_equiv,0.0,616000000.0,1024000000.0
long_term_assets,0.0,14385000000.0,13925000000.0
