,2018,2019,2020,2021,2022
net_income,1277788.0,26323000.0,48990000.0,35287000.0,26890000.0
cash_and_equiv,406994.0,34527.0,0.0,0.0,0.0
long_term_assets,251886105.0,19231000.0,40279000.0,41633000.0,22118000.0
revenue,0.0,65777000.0,123763000.0,153012000.0,157079000.0
eps_diluted,0.0,0.57,0.83,0.54,0.39
depreication,0.0,739000.0,2910000.0,2090000.0,2884000.0
