,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,0.0,22.0,20577.0,5857.0,7673.0,1335.0,106411.0,30632.0,4517.0,3828.0,0.0,0.0
revenue,0.0,452816.0,532863.0,572712.0,1153693.0,1147099.0,1295524.0,0.0,976003.0,770396.0,1394149.0,1045890.0
net_income,0.0,-407536.0,-10632858.0,3189086.0,225041.0,826699.0,-780363.0,0.0,-278741.0,-715462.0,-3313006.0,-13049155.0
long_term_debt,0.0,693946.0,8951863.0,3478735.0,3203401.0,695346.0,1292627.0,0.0,1749348.0,2323765.0,4258106.0,2431287.0
long_term_assets,0.0,1350759.0,1267005.0,1183252.0,1099497.0,0.0,49357.0,0.0,13607.0,6118.0,0.0,41651.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17875.0,7489.0,0.0,8349.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00629,-0.01202
