,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,100475.0,18373.0,30193.0,1652.0,807747.0,46540.0,457798.0,449001.0,73194.0
revenue,0.0,110431.0,95145.0,122746.0,668603.0,2305503.0,1709669.0,4603829.0,6685519.0
net_income,0.0,-3591723.0,-665050.0,-2139719.0,-4112277.0,-5900760.0,-8878904.0,-12169395.0,-14924175.0
long_term_assets,0.0,97784.0,90543.0,61835.0,2549301.0,3827400.0,1094755.0,9821001.0,6855310.0
depreication,0.0,2201.0,3267.0,0.0,0.0,0.0,124388.0,493656.0,1408061.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-2.2,-1.36,0.0,0.0
