,2016,2017,2018,2019,2020,2021,2022
revenue,424531000.0,539814000.0,571213000.0,626733000.0,49208000.0,106868000.0,11548000.0
net_income,-242789000.0,-76437000.0,-21598000.0,33564000.0,-321626000.0,-252555000.0,-326451000.0
depreication,171862000.0,176326000.0,167891000.0,171943000.0,160334000.0,127634000.0,126956000.0
cash_and_equiv,0.0,348399000.0,345854000.0,299367000.0,575215000.0,499289000.0,509523000.0
long_term_debt,0.0,2177424000.0,2048616000.0,1535259000.0,1746811000.0,2342216000.0,2681865000.0
long_term_assets,0.0,2466640000.0,2343297000.0,2297800000.0,2436076000.0,2755273000.0,3039673000.0
eps_diluted,0.0,0.0,-0.113,0.139,-1.103,0.0,0.0
