,2008,2009,2010,2011,2012,2013,2014,2015
cash_and_equiv,110602000.0,100205000.0,110508000.0,88172000.0,111238000.0,82123000.0,107416000.0,132603000
net_income,0.0,19076000.0,18379000.0,42962000.0,24030000.0,80985000.0,80833000.0,73705000
eps_diluted,0.0,1.4,1.36,3.11,1.72,5.7,5.59,5
long_term_debt,0.0,0.0,209847000.0,227883000.0,239027000.0,210970000.0,225820000.0,270308000
long_term_assets,0.0,0.0,291958000.0,364144000.0,512634000.0,532884000.0,764758000.0,709465000
depreication,0.0,0.0,0.0,0.0,25650000.0,24349000.0,8131000.0,17199000
