,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,558000.0,1738000.0,805000.0,25190000.0,19552000.0,16846000.0,27813000.0,7655000.0,10872000.0,12862000.0,40406000.0,20525000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,-15042000.0,-11887000.0,-20155000.0,-4645000.0,-5576000.0,-8978000.0,-26992000.0,-12132000.0,-15825000.0,-9764000.0,-15080000.0
eps_diluted,0.0,0.0,-0.57,-0.23,-1.83,-0.35,-0.82,-0.44,-2.53,-2.21,-0.88,-1.16
long_term_debt,0.0,0.0,12055000.0,6614000.0,8619000.0,13118000.0,16134000.0,15061000.0,10572000.0,6963000.0,8848000.0,9201000.0
long_term_assets,0.0,0.0,3381000.0,4174000.0,6997000.0,3741000.0,3051000.0,2688000.0,3108000.0,2177000.0,1371000.0,9866000.0
depreication,0.0,0.0,469000.0,745000.0,933000.0,1855000.0,1197000.0,1009000.0,690000.0,620000.0,1023000.0,887000.0
