,2002,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,0.0,0.0,4434719.0,15423746.0,17707476.0,45512000.0,13363000.0,20023000.0,32742000.0,43675000.0,70013000.0,43248000.0,70055000.0,58151000.0,84709000.0,50517000.0
net_income,0.0,-18656010.0,-13704870.0,-14354522.0,-15087223.0,-3645808.0,-30690403.0,-12368000.0,-34824000.0,-88253000.0,-120042000.0,-111272000.0,-88005000.0,-98158000.0,-52147000.0,-36281000.0,-20824000.0
long_term_debt,0.0,0.0,0.0,0.0,0.0,4032067.0,12964054.0,8881427.0,15241000.0,47373000.0,419868000.0,459711000.0,485455000.0,694083000.0,739658000.0,707943000.0,453181000.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,566235.0,400378.0,2754042.0,8321000.0,14065000.0,31388000.0,36040000.0,26742000.0,33571000.0,34748000.0,19005000.0,13584000.0
depreication,0.0,0.0,0.0,0.0,0.0,411000.0,201000.0,106000.0,443000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742000.0,445000.0,24951000.0,37687000.0,53280000.0,71500000.0,83268000.0,68633000.0,77219000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63,0.0,0.0,0.0,0.0,-10.89,-8.34,-1.23,-0.5
