,2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022
net_income,-23112.0,-37188.0,-4100518.0,-3325069.0,-17082226.0,-4740684.0,0.0,-688721.0,-9948638.0,-12299657.0,-10905772.0,-31179053.0
cash_and_equiv,300.0,192017.0,1400.0,19942.0,42582.0,41745.0,13860.0,1674266.0,574943.0,84677.0,1454460.0,85637.0
long_term_debt,43112.0,5000.0,3491369.0,1981944.0,3097358.0,1891377.0,0.0,2481213.0,7137874.0,12508184.0,29947433.0,47802413.0
long_term_assets,0.0,618080.0,382791.0,325381.0,315118.0,16457.0,0.0,1783130.0,11511408.0,17771479.0,106712484.0,107208394.0
revenue,0.0,47984.0,892187.0,341991.0,179494.0,113022.0,0.0,1401858.0,4933960.0,8121733.0,21937227.0,21756997.0
depreication,0.0,75665.0,60954.0,-62956.0,65751.0,64480.0,0.0,0.0,675655.0,907556.0,1085847.0,1606851.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,-0.33
