,2020,2021,2022
revenue,0.0,232944000.0,461083000.0
net_income,-39918.0,-294387000.0,-165742000.0
eps_diluted,-27.22,-25.02,-0.8
cash_and_equiv,121467000.0,69726000.0,246624000.0
long_term_debt,461173.0,274364000.0,423591000.0
long_term_assets,0.0,49498000.0,1260682000.0
depreication,16969000.0,17714000.0,23911000.0
