,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,170100000.0,149800000.0,138700000.0,271800000.0,51500000.0,52200000.0,81600000.0,54900000.0,59100000.0,67400000.0,70500000.0,152900000.0,179000000.0,172000000.0,150000000.0
net_income,0.0,56400000.0,19600000.0,265600000.0,22900000.0,46000000.0,41500000.0,230100000.0,228000000.0,300200000.0,47500000.0,33000000.0,64200000.0,204000000.0,522000000.0
eps_diluted,0.0,0.16,0.03,0.67,0.06,0.13,0.13,0.17,0.11,0.56,0.15,0.11,0.24,0.68,1.69
depreication,0.0,305400000.0,288700000.0,278400000.0,266800000.0,277400000.0,270000000.0,280500000.0,299300000.0,330300000.0,430600000.0,447000000.0,476000000.0,489000000.0,553000000.0
long_term_debt,0.0,0.0,3168100000.0,3004000000.0,3078400000.0,2959200000.0,2642300000.0,2608800000.0,2892600000.0,3099300000.0,4005400000.0,3928000000.0,5380000000.0,7725000000.0,7030000000.0
long_term_assets,0.0,0.0,3471000000.0,3341600000.0,3428600000.0,3140900000.0,3088600000.0,3189300000.0,3488500000.0,3693100000.0,5295400000.0,5484400000.0,5785000000.0,7955000000.0,7622000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280100000.0,4384900000.0,6011900000.0,6141000000.0,6537000000.0,7131000000.0,9410000000.0
