,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8792000.0,10059000.0,6788000.0,37627000.0,41261000.0,184414000.0,72163000.0,331453000.0,113641000.0
revenue,0.0,137801000.0,152135000.0,162955000.0,204113000.0,232594000.0,343113000.0,490907000.0,573152000.0
net_income,0.0,-6700000.0,22358000.0,5971000.0,17923000.0,2494000.0,-43977000.0,-27362000.0,19570000.0
eps_diluted,0.0,-0.47,1.51,0.37,0.85,0.1,-1.83,-1.09,-0.48
long_term_debt,0.0,0.0,30470000.0,24518000.0,32723000.0,45738000.0,374385000.0,579938000.0,594553000.0
long_term_assets,0.0,0.0,41930000.0,39242000.0,58766000.0,114467000.0,697009000.0,652654000.0,649710000.0
