,2017,2018,2019,2020,2021,2022
revenue,33674000.0,34280000.0,22652000.0,14779000.0,17646000.0,23814000.0
net_income,-24750000.0,-16265000.0,7454000.0,-28907000.0,-24094000.0,-29255000.0
eps_diluted,-0.82,-0.48,0.23,-0.67,-0.28,-0.24
cash_and_equiv,9583000.0,9146000.0,12121000.0,19650000.0,34201000.0,20706000.0
depreication,2585000.0,1315000.0,1355000.0,1592000.0,0.0,0.0
long_term_assets,0.0,46335000.0,26320000.0,14218000.0,46295000.0,16321000.0
