,2019,2020,2021,2022
revenue,95052000.0,48800000.0,109837000.0,174010000.0
net_income,-51714000.0,-1712172.0,-64049000.0,-21979000.0
eps_diluted,-1.77,-1.92,-0.72,-0.12
depreication,13596000.0,18713000.0,14683000.0,12890000.0
cash_and_equiv,0.0,80848000.0,278904000.0,58875000.0
long_term_debt,0.0,59665000.0,59337000.0,87065000.0
long_term_assets,0.0,67418000.0,86114000.0,106219000.0
