,2020,2021,2022
revenue,0.0,27439000.0,80757000.0
net_income,-1767451.0,-107091000.0,10020000.0
eps_diluted,-0.56,-1.82,0.05
cash_and_equiv,15517000.0,207602000.0,31983000.0
long_term_assets,4793000.0,34643000.0,52192000.0
depreication,1240000.0,3007000.0,5290000.0
