,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,415856.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,-1694640.0,-1872903.0,-1872903.0,-4886510.0,-982577.0,-4037365.0,-1132906.0,-2746968.0,1754315.0,-1234471.0,-1568639.0,-614170.0,-1035427.0
cash_and_equiv,400848.0,152526.0,95069.0,22132.0,0.0,26298.0,93378.0,168229.0,3846120.0,1570844.0,474587.0,44421.0,7778.0
long_term_debt,3654189.0,3438259.0,3525121.0,5088047.0,0.0,5167777.0,4871912.0,5134843.0,4441262.0,3218864.0,3361742.0,3295014.0,3232120.0
long_term_assets,759.0,0.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,203033.0,217267.0,231461.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.03,-0.02,-0.03,-0.01,0.0
