,2017,2018,2019,2020,2021,2022
revenue,9689522.0,30251018.0,25362609.0,23287347.0,135615216.0,248059185.0
net_income,1061842.0,-1609575.0,-51325605.0,-62225565.0,0.0,0.0
eps_diluted,-0.82,0.0,0.0,0.0,0.0,0.0
cash_and_equiv,5625495.0,15773987.0,14204250.0,9804977.0,7052414.0,24635718.0
long_term_assets,282635999.0,715670548.0,714454241.0,536302504.0,556069393.0,1001553958.0
depreication,15546341.0,25213043.0,52118367.0,47988796.0,36797881.0,50086414.0
