,2019,2020,2021,2022
revenue,533297000.0,518986000.0,801662000.0,631507000.0
net_income,-1319.0,-5104603.0,-9421000.0,17878000.0
cash_and_equiv,10762.0,329063000.0,502773000.0,171570000.0
long_term_assets,54873.0,541518242.0,0.0,0.0
depreication,15852000.0,15531000.0,14489000.0,10694000.0
eps_diluted,0.0,0.0,-0.66,-0.46
