,2016,2017,2018,2019,2020,2021,2022
revenue,164445000.0,202552000.0,253354000.0,300562000.0,373628000.0,502797000.0,618318000.0
net_income,-16233000.0,-4123000.0,-19907000.0,-16659000.0,-22867000.0,-56240000.0,-89885000.0
cash_and_equiv,0.0,21595000.0,129128000.0,48392000.0,94081000.0,187205000.0,129384000.0
long_term_debt,0.0,148476000.0,151510000.0,167381000.0,209470000.0,794933000.0,811953000.0
long_term_assets,0.0,131063000.0,135691000.0,165745000.0,168426000.0,151408000.0,149339000.0
eps_diluted,0.0,0.0,0.0,-0.15,-0.19,-0.44,-0.69
