,2017,2018,2019,2020,2021,2022
net_income,-12452000.0,-1525000.0,-4400000.0,39072000.0,15080000.0,3408000.0
eps_diluted,-2.37,0.04,-0.07,0.39,0.15,0.03
depreication,1559000.0,1883000.0,2133000.0,1906000.0,1301000.0,1601000.0
cash_and_equiv,0.0,127000.0,80382000.0,70305000.0,91413000.0,120078000.0
long_term_assets,0.0,16787000.0,17990000.0,63705000.0,99526000.0,109130000.0
revenue,0.0,0.0,0.0,344858000.0,127553000.0,214321000.0
