,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1400345.0,749517.0,7814220.0,4117324.0,1847171.0,4572487.0,2708223.0,13360463.0,36080392.0,7440030.0
revenue,0.0,4126378.0,3157720.0,4025685.0,3211007.0,2946307.0,3498614.0,4214441.0,4306031.0,2607293.0
net_income,0.0,-5671470.0,-17352073.0,-19166753.0,-15419308.0,-13368098.0,-12446458.0,-26210844.0,-34805712.0,-37283233.0
long_term_assets,0.0,941456.0,3871379.0,3302287.0,3118134.0,3167353.0,3754521.0,32863402.0,31923958.0,15157661.0
depreication,0.0,573918.0,624653.0,656047.0,669088.0,730884.0,921379.0,2334739.0,2713907.0,1642781.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.89,-15.27
