,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3695000.0,8532000.0,119456000.0,150456000.0,74932000.0,157614000.0,126310000.0,11203000.0,187750000.0,181724000.0,115438000.0
revenue,0.0,828000.0,9893000.0,34376000.0,50681000.0,3756000.0,2758000.0,3633000.0,827000.0,51625000.0,6128000.0
net_income,0.0,-16054000.0,-920000.0,3100000.0,-29566000.0,-26131000.0,-26320000.0,-19415000.0,-81622000.0,-102937000.0,-187865000.0
depreication,0.0,129000.0,240000.0,634000.0,2003000.0,3426000.0,4369000.0,100000.0,1100000.0,3100000.0,3400000.0
long_term_assets,0.0,0.0,1241000.0,57321000.0,83847000.0,94997000.0,74528000.0,3191000.0,174921000.0,263164000.0,188492000.0
eps_diluted,0.0,0.0,0.0,0.04,-0.44,-0.34,-0.33,-0.24,-6.2,-2.26,-2.92
