,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,13917000.0,15590000.0,10695000.0,5483000.0,3442000.0,5037000.0,5503000.0,3035000.0,2952000.0,3742000.0,1603000.0,4297000.0,7173000.0,4391000.0
revenue,0.0,40423000.0,28105000.0,46403000.0,29932000.0,38544000.0,31522000.0,34750000.0,46633000.0,57146000.0,58080000.0,38408000.0,47328000.0,26235000.0
net_income,0.0,16589000.0,2995000.0,2996000.0,-234000.0,-13738000.0,-9092000.0,-6492000.0,-10125000.0,-14025000.0,-1261000.0,-5216000.0,-2754000.0,-9791000.0
eps_diluted,0.0,0.79,0.14,0.14,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,9223000.0,22540000.0,21497000.0,22579000.0,19749000.0,14422000.0,15567000.0,11660000.0,4468000.0,6616000.0,7783000.0,12713000.0,7345000.0
depreication,0.0,465000.0,1012000.0,1637000.0,1617000.0,1437000.0,1705000.0,1572000.0,1422000.0,541000.0,170000.0,856000.0,632000.0,2215000.0
