,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-17477.0,-3011543.0,562646.0,-2034858.0,4473819.0,2205379.0,979907.0,1731177.0,2919536.0
cash_and_equiv,204660.0,13217.0,17213.0,9051.0,12778.0,103868.0,348834.0,38013.0,73313.0
long_term_debt,17451.0,6533656.0,11950661.0,11578988.0,22321741.0,21917571.0,27158144.0,15228726.0,10261201.0
long_term_assets,0.0,15455099.0,18475868.0,19177167.0,18669472.0,18258288.0,8882047.0,9726617.0,7756931.0
revenue,0.0,1120999.0,3055882.0,737563.0,13205024.0,12882250.0,11008532.0,10635402.0,11853252.0
depreication,0.0,191156.0,303522.0,649976.0,849792.0,1066196.0,965296.0,513563.0,494439.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.15
