,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3890000.0,0.0,0.0,0.0,6005000.0,11289000.0,17299000.0,21216000.0,15962000.0,10899000.0,8302000.0
revenue,0.0,112120000.0,129162000.0,122882000.0,120172000.0,112165000.0,114065000.0,108716000.0,88713000.0,81268000.0,0.0
net_income,0.0,5216000.0,3197000.0,3339000.0,5705000.0,1829000.0,5119000.0,1763000.0,257000.0,625000.0,7190000.0
eps_diluted,0.0,1.61,0.99,1.02,1.74,0.55,1.54,0.53,0.08,0.18,1.98
depreication,0.0,7819000.0,9294000.0,9485000.0,9729000.0,10293000.0,9469000.0,8474000.0,7976000.0,7202000.0,6106000.0
long_term_debt,0.0,0.0,17232000.0,11794000.0,10573000.0,10028000.0,10163000.0,8827000.0,9675000.0,8835000.0,8713000.0
long_term_assets,0.0,0.0,49449000.0,47730000.0,48562000.0,44233000.0,38373000.0,37869000.0,38128000.0,29182000.0,27008000.0
