,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6327078.0,3689382.0,18474211.0,29350000.0,29356000.0,37878000.0,74867000.0,62260000.0,70436000.0,117764000.0,38635000.0
revenue,0.0,12427292.0,5365054.0,2931931.0,5831000.0,25275000.0,27248000.0,43646000.0,29323000.0,31418000.0,25902000.0
net_income,0.0,66196.0,-9849964.0,-14058641.0,-22799000.0,-17647000.0,-26754000.0,-25469000.0,-37230000.0,-45738000.0,-33277000.0
long_term_assets,0.0,2456554.0,2052221.0,2289552.0,2390000.0,14086000.0,5959000.0,26084000.0,29289000.0,25935000.0,22066000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,-0.71,0.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459000.0,2770000.0
