,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,228143000.0,149397000.0,260727000.0,196556000.0,156300000.0,207400000.0,191000000.0,124900000.0,184200000.0,239300000.0,216900000.0,361500000.0,679500000.0,974600000.0,618700000.0,320000000.0
net_income,0.0,135609000.0,265895000.0,54891000.0,39465000.0,58879000.0,228100000.0,98500000.0,104300000.0,110600000.0,268900000.0,204600000.0,136200000.0,123500000.0,841100000.0,1029800000.0
eps_diluted,0.0,1.31,2.6,0.54,0.4,0.6,2.34,1.0,1.07,1.17,2.84,2.16,1.43,1.3,8.83,11.03
depreication,0.0,147769000.0,151217000.0,156298000.0,163600000.0,170800000.0,201800000.0,381000000.0,356500000.0,358000000.0,391400000.0,410900000.0,387500000.0,410000000.0,417500000.0,456800000.0
long_term_debt,0.0,0.0,919706000.0,1062709000.0,1184948000.0,1055890000.0,3208400000.0,2966400000.0,2871100000.0,3283600000.0,3478400000.0,3189900000.0,3216900000.0,3276300000.0,3375800000.0,3367000000.0
long_term_assets,0.0,0.0,1267626000.0,1426233000.0,1642737000.0,1516694000.0,3665200000.0,3755800000.0,3717800000.0,4080700000.0,4282400000.0,4454600000.0,4757400000.0,4682900000.0,5104100000.0,5495500000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5779000000.0,1684300000.0,1746600000.0,1720000000.0,1714200000.0,7730300000.0,8478000000.0
