,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,661377000.0,659662000.0,622385000.0,581889000.0,759598000.0,514542000.0,570721000.0,602562000.0,1204924000.0,1308000000.0,2326500000.0,1573800000.0,1224600000.0,2913700000.0,0.0,0.0,0.0
revenue,0.0,3171617000.0,4097507000.0,1127000000.0,1219000000.0,1326700000.0,1417900000.0,1965900000.0,2640700000.0,2839300000.0,2872000000.0,3307000000.0,3526300000.0,3671300000.0,2852600000.0,10981700000.0,10173400000.0
net_income,0.0,638172000.0,783167000.0,305600000.0,240300000.0,300200000.0,292100000.0,457300000.0,883500000.0,831600000.0,649200000.0,-297400000.0,946800000.0,1439700000.0,357900000.0,1556100000.0,3046900000.0
eps_diluted,0.0,1.99,2.65,1.06,0.99,1.22,1.23,1.92,3.74,3.77,2.99,-1.4,4.73,8.08,2.32,10.4,20.87
depreication,0.0,380293000.0,462059000.0,427961000.0,355744000.0,358933000.0,365648000.0,531700000.0,688100000.0,600400000.0,682700000.0,1081000000.0,650500000.0,464700000.0,457200000.0,487700000.0,518400000.0
long_term_assets,0.0,0.0,6020991000.0,6071259000.0,5552073000.0,6074177000.0,6885781000.0,8678401000.0,9779700000.0,12804500000.0,14144600000.0,15779300000.0,17648000000.0,18852500000.0,17731800000.0,16020800000.0,14762900000.0
