,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,220900000.0,180400000.0,206000000.0,188100000.0,336400000.0,467000000.0,121600000.0,0.0,0.0,0.0,0.0
net_income,0.0,-82300000.0,-82600000.0,-2900000.0,-59200000.0,27000000.0,1200000.0,-55100000.0,-33700000.0,460600000.0,545300000.0
eps_diluted,0.0,-0.83,-0.2,0.14,-0.5,0.85,1.21,-0.61,0.31,2.69,3.26
depreication,0.0,228100000.0,229500000.0,225000000.0,237900000.0,200400000.0,179500000.0,214700000.0,222900000.0,203400000.0,179900000.0
long_term_assets,0.0,0.0,3445900000.0,3416100000.0,3211800000.0,3214200000.0,3083700000.0,4041200000.0,3903100000.0,3885500000.0,3914900000.0
revenue,0.0,0.0,0.0,0.0,8073700000.0,1959200000.0,1971200000.0,2155000000.0,2035400000.0,9535500000.0,11475300000.0
