,2019,2020,2021,2022
cash_and_equiv,3427000.0,15216000.0,49702000.0,8708000.0
revenue,0.0,42000000.0,1430000.0,3553000.0
net_income,0.0,14211000.0,15798000.0,-22665000.0
eps_diluted,0.0,0.11,0.44,-0.55
long_term_debt,0.0,8779000.0,23978000.0,45075000.0
long_term_assets,0.0,126000.0,1160000.0,1063000.0
depreication,0.0,200000.0,24000000.0,53000000.0
