,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-137982.0,-16874000.0,-22383000.0,-9278000.0,1600000.0,-11100000.0,3100000.0,-36700000.0,22300000.0
cash_and_equiv,1123278.0,256239.0,0.0,0.0,16000000.0,29100000.0,47100000.0,0.0,0.0
long_term_debt,85794.0,2645838.0,461132000.0,176616000.0,195500000.0,358600000.0,408200000.0,398200000.0,357600000.0
long_term_assets,80008540.0,80010979.0,145130000.0,155823000.0,128100000.0,232100000.0,215100000.0,205300000.0,180800000.0
revenue,0.0,50778000.0,47720000.0,45050000.0,30700000.0,153400000.0,199800000.0,208900000.0,285400000.0
depreication,0.0,9272000.0,7168000.0,9933000.0,9500000.0,42000000.0,52300000.0,47000000.0,37600000.0
eps_diluted,0.0,0.0,0.0,0.0,0.07,-1.88,-1.45,-1.6,0.77
