,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,96586000.0,137698000.0,163173000.0,156908000.0,149553000.0,134317000.0,107232000.0,92639000.0,152338000.0,37341000.0,2789000.0,5164000.0,2441000.0,3140000.0,5808000.0,4100000.0
net_income,0.0,154880000.0,165238000.0,115316000.0,114966000.0,638000.0,78798000.0,94509000.0,84352000.0,14440000.0,37995000.0,76534000.0,68632000.0,60758000.0,122793000.0,139708000.0
eps_diluted,0.0,4.7,4.96,3.24,3.22,0.02,1.34,1.56,1.38,0.24,0.62,1.24,1.1,0.97,1.94,2.18
depreication,0.0,28394000.0,30343000.0,30834000.0,35628000.0,47034000.0,130384000.0,136399000.0,133294000.0,129616000.0,127938000.0,125222000.0,120872000.0,116791000.0,104555000.0,58848000.0
long_term_debt,0.0,0.0,531345000.0,512467000.0,499683000.0,1675793000.0,1479131000.0,1464951000.0,1451453000.0,1429556000.0,1482530000.0,1474176000.0,1443187000.0,1454692000.0,1405160000.0,1383951000.0
long_term_assets,0.0,0.0,669958000.0,674487000.0,658637000.0,2546335000.0,2434665000.0,2314498000.0,2212317000.0,2135000000.0,2031790000.0,1943431000.0,1874908000.0,1931295000.0,1871622000.0,1928866000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046111000.0,1187886000.0,1344413000.0,1267705000.0,1107897000.0,1288755000.0,1501465000.0
