,2017,2018,2019,2020,2021,2022
net_income,-32450000.0,-30935000.0,-51550000.0,-95932000.0,-222697000.0,-190774000.0
cash_and_equiv,31309000.0,36963000.0,16142000.0,62900000.0,166068000.0,143391000.0
depreication,9642000.0,13400000.0,16400000.0,19800000.0,28800000.0,0.0
long_term_debt,0.0,31750000.0,57202000.0,94089000.0,1065077000.0,857031000.0
long_term_assets,0.0,45487000.0,71646000.0,958695000.0,1534372000.0,1259630000.0
eps_diluted,0.0,0.0,-0.75,-0.93,-1.92,-1.57
