,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2718000.0,3929000.0,7461000.0,8531000.0,16860000.0,14127000.0,10185000.0,8837000.0,4641000.0,4957000.0,4483000.0,4608000.0
long_term_debt,38523000.0,33532000.0,27137000.0,68049000.0,54165000.0,42291000.0,34053000.0,35691000.0,28658000.0,26954000.0,38548000.0,6561000.0
long_term_assets,60658000.0,60118000.0,59375000.0,111277000.0,127017000.0,129217000.0,115713000.0,114184000.0,125625000.0,106907000.0,108602000.0,74915000.0
net_income,0.0,4284000.0,1532000.0,-1032000.0,2574000.0,2737000.0,-10122000.0,1088000.0,-3426000.0,-12936000.0,-12184000.0,-4018000.0
eps_diluted,0.0,0.57,0.16,0.0,0.0,0.0,-0.55,0.06,-0.18,-0.68,-0.63,-0.2
depreication,0.0,856000.0,893000.0,935000.0,1379000.0,1560000.0,1562000.0,1780000.0,3902000.0,5497000.0,6830000.0,7263000.0
