,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-2335013.0,-1535087.0,-2600000.0,3394000.0,1888000.0,-4746000.0,39759000.0,116042000.0
cash_and_equiv,994000.0,5197000.0,5934000.0,6951000.0,5532000.0,5300000.0,21891000.0,35613000.0
long_term_debt,0.0,15356856.0,22425000.0,39319000.0,36025000.0,41691000.0,92173000.0,291741000.0
long_term_assets,0.0,55952131.0,118636000.0,153225000.0,182490000.0,186124000.0,242272000.0,448850000.0
depreication,0.0,252000.0,3154000.0,12423000.0,19521000.0,20912000.0,26205000.0,41194000.0
eps_diluted,0.0,0.0,-0.07,0.08,0.05,-0.11,0.9,2.6
