,2016,2017,2018,2019,2020,2021,2022
revenue,62331000.0,77221000.0,84868000.0,376307000.0,150134000.0,224124000.0,317862000.0
net_income,-417000.0,-332000.0,178000.0,-149000.0,-1998000.0,-482000.0,-17102000.0
depreication,9898000.0,10085000.0,11839000.0,16564000.0,18217000.0,24418000.0,29424000.0
cash_and_equiv,0.0,955000.0,572000.0,1119000.0,15568000.0,3641000.0,3490000.0
long_term_debt,0.0,131057000.0,63218000.0,174533000.0,129653000.0,297116000.0,398278000.0
long_term_assets,0.0,124287000.0,158577000.0,328731000.0,365551000.0,593677000.0,686503000.0
eps_diluted,0.0,0.0,0.02,-0.01,-0.1,-0.05,-0.77
