,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,756000000.0,1373000000.0,384000000.0,1011000000.0,3290000000.0,5555000000.0,4637000000.0,6066000000.0,1480000000.0,2310000000.0,1947000000.0,2642000000.0,2414000000.0,1464000000.0,2047000000.0,2099000000.0,1314000000.0
revenue,0.0,9975000000.0,13858000000.0,2445000000.0,2135000000.0,2585000000.0,2580000000.0,2624000000.0,5995000000.0,2886000000.0,2772000000.0,3513000000.0,8439000000.0,6674000000.0,4673000000.0,13750000000.0,19827000000.0
net_income,0.0,3606000000.0,-2148000000.0,667000000.0,562000000.0,507000000.0,-357000000.0,207000000.0,-408000000.0,-4532000000.0,331000000.0,183000000.0,1149000000.0,-642000000.0,-2680000000.0,2813000000.0,6015000000.0
eps_diluted,0.0,8.0,-4.85,1.49,1.29,1.25,-0.89,0.51,-1.01,-11.12,0.63,0.35,2.48,-1.7,-7.12,4.19,9.12
depreication,0.0,2613000000.0,3203000000.0,2108000000.0,1930000000.0,2248000000.0,2811000000.0,2780000000.0,3319000000.0,4022000000.0,1592000000.0,1008000000.0,1228000000.0,1497000000.0,1300000000.0,2158000000.0,2223000000.0
long_term_debt,0.0,0.0,8796000000.0,9649000000.0,8402000000.0,12707000000.0,14458000000.0,14611000000.0,15765000000.0,15351000000.0,12770000000.0,10064000000.0,6518000000.0,6221000000.0,5738000000.0,9569000000.0,9545000000.0
long_term_assets,0.0,0.0,29224000000.0,26694000000.0,27372000000.0,31659000000.0,34355000000.0,34872000000.0,44070000000.0,25652000000.0,24903000000.0,25450000000.0,15129000000.0,9866000000.0,6652000000.0,16776000000.0,19830000000.0
