,2019,2020,2021,2022,2023
net_income,-498999.0,-315320929.0,-197024000.0,-132241000.0,-345108000.0
cash_and_equiv,398721.0,111803.0,145491000.0,315235000.0,264162000.0
long_term_debt,767963.0,5928331.0,142774000.0,189046000.0,579272000.0
long_term_assets,316398889.0,316991065.0,63488000.0,391841000.0,375787000.0
revenue,0.0,144515000.0,146490000.0,241006000.0,468094000.0
eps_diluted,0.0,-15.1,-18.14,-1.49,-1.02
depreication,0.0,7698000.0,10083000.0,16457000.0,25050000.0
