,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,228620000.0,68984000.0,61972000.0,176973000.0,80843000.0,90794000.0,83561000.0,66500000.0
revenue,0.0,74540000.0,108524000.0,142464000.0,173395000.0,210180000.0,257961000.0,308645000.0
net_income,0.0,-183120000.0,-176562000.0,-154309000.0,-125656000.0,-84634000.0,-102111000.0,-105551000.0
long_term_debt,0.0,0.0,174593000.0,236952000.0,255135000.0,285531000.0,340508000.0,357211000.0
long_term_assets,0.0,0.0,42094000.0,45878000.0,44476000.0,51262000.0,71487000.0,73303000.0
eps_diluted,0.0,0.0,0.0,0.0,-4.57,-2.89,-3.19,-3.1
