,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,30890000.0,10031000.0,9251000.0,44809000.0,655079000.0,205728000.0,81257000.0,83103000.0,50000000.0,1418000000.0,191000000.0,375000000.0
depreication,0.0,5839000.0,4382000.0,9043000.0,6088000.0,4005000.0,3770000.0,2779000.0,2000000.0,15000000.0,267000000.0,262000000.0
eps_diluted,0.0,0.0,-0.1,-0.53,-0.28,0.25,11.28,0.08,0.5,2.17,3.93,7.96
long_term_debt,0.0,0.0,70107000.0,471135000.0,415079000.0,610628000.0,507919000.0,531123000.0,585083000.0,5428000000.0,4343000000.0,5476000000.0
long_term_assets,0.0,0.0,2754585000.0,2934323000.0,2887526000.0,9332541000.0,11847735000.0,12013863000.0,12204209000.0,19527000000.0,16509000000.0,14482000000.0
net_income,0.0,0.0,0.0,0.0,-50187000.0,45601000.0,2060953000.0,14804000.0,91969000.0,398000000.0,732000000.0,1257000000.0
revenue,0.0,0.0,0.0,0.0,0.0,30586000.0,13092000.0,3576000.0,3941000.0,51000000.0,988000000.0,975000000.0
