,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1708771.0,1872068.0,1685893.0,719454,860.0,874.0,14369.0,11883.0,51608.0,104.0,90.0,2902762,4072339,510865
long_term_debt,0.0,16111384.0,22521877.0,9017209,1294940.0,2194182.0,4287003.0,291105.0,652670.0,42780.0,270218.0,721395,3133721,2921767
long_term_assets,0.0,49514170.0,58720403.0,14908034,16012270.0,9612625.0,3039315.0,2683907.0,2610440.0,28600000.0,28614970.0,43977484,61597532,36732335
depreication,0.0,2820412.0,5840688.0,4148915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591458,43871,841444
net_income,0.0,0.0,-8920100.0,-3486089,-2429984.0,-10235831.0,-9047999.0,-872712.0,-570506.0,-248743.0,-1058039.0,-5845053,-10997929,-38165870
revenue,0.0,0.0,0.0,45000,0.0,0.0,407708.0,291135.0,101175.0,20187.0,0.0,197136,210279,233485
