,2020,2021,2022
revenue,69564000.0,61674000.0,98506000.0
net_income,-699482.0,-159556000.0,-315851000.0
cash_and_equiv,49583000.0,91882000.0,47515000.0
long_term_assets,103472822.0,0.0,0.0
depreication,3338000.0,43389000.0,49394000.0
eps_diluted,0.0,-1.87,-3.89
