,2020,2021,2022
revenue,130495000.0,300640000.0,405296000.0
net_income,-20317000.0,-20608000.0,66369000.0
eps_diluted,-0.56,-0.57,1.3
depreication,28595000.0,125642000.0,119930000.0
cash_and_equiv,0.0,25713000.0,449725000.0
long_term_assets,0.0,1954833000.0,13922432000.0
