,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,17788.0,95591.0,27803.0,164086.0,1076543.0,107693.0,0.0,0.0
net_income,0.0,-1458125.0,-2454008.0,-3835983.0,-11147608.0,-7592539.0,-7067737.0,-5143908.0
long_term_debt,0.0,1163014.0,2653644.0,985169.0,2038544.0,4900564.0,4211518.0,7770729.0
long_term_assets,0.0,4282429.0,3632184.0,3980493.0,5395604.0,5751409.0,4556149.0,3262181.0
depreication,0.0,71973.0,232720.0,274195.0,976005.0,507731.0,499000.0,459072.0
revenue,0.0,0.0,1114674.0,2079981.0,7291908.0,6225848.0,2906425.0,1063105.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.18,-0.17,-0.13
