,2020,2021,2022
revenue,40785000.0,137601000.0,160549000.0
net_income,-12261549.0,-61537000.0,-130617000.0
eps_diluted,-0.39,-1.36,-2.09
cash_and_equiv,22076000.0,20523000.0,28316000.0
long_term_debt,111280000.0,128789000.0,172062000.0
long_term_assets,117468000.0,206540000.0,161531000.0
depreication,3107000.0,10584000.0,11288000.0
