,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4404.0,17568.0,5349.0,159296.0,349873.0,689105.0,4413822.0,4972331.0,567081.0,3765277.0,0.0,0.0
revenue,0.0,7695067.0,0.0,0.0,0.0,0.0,2303606.0,3828993.0,2552045.0,2140644.0,613516.0,527415.0
net_income,0.0,192313.0,-976238.0,-904687.0,-36679169.0,-9851403.0,-17481629.0,-10027613.0,-10500358.0,-11298558.0,-17665788.0,-24230220.0
long_term_assets,0.0,243825.0,431157.0,617743.0,1960590.0,11358374.0,11686136.0,12376440.0,11852062.0,9470781.0,6903415.0,5027469.0
depreication,0.0,42014.0,44530.0,48841.0,147052.0,421494.0,475211.0,493697.0,790367.0,1250542.0,1157773.0,749900.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.02,0.0,0.0,0.0,0.0
